developer_id,user_name,user_email,task_id,task_title,project_id,project_name,dev_experience_years,dev_availability_status,dev_availability_encoded,dev_performance_score,dev_total_skills_count,dev_workload_score,dev_capacity_hours,dev_active_task_count,dev_workload_status,dev_workload_status_encoded,task_estimated_hours,task_complexity,task_complexity_encoded,task_priority,task_priority_encoded,task_status,task_required_skill_count,matching_skill_count,skill_coverage_ratio,avg_required_level,avg_developer_level,avg_proficiency_gap,min_proficiency_gap,weighted_skill_match_score,is_historically_assigned,label_target
00000000-0000-0000-0000-0000000007fa,Synthetic Dev 2,synth_dev_2@devalign.research,00000000-0000-0000-0000-000000024a1a,Synthetic Task 30,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,0.9,UNAVAILABLE,0.0,63.6,6,1585.0,2.0,4,OVERLOADED,3,45.8,MEDIUM,2,HIGH,3,TODO,3,2,0.6667,76.23,29.37,-46.87,-88.7,42.16,0,0
00000000-0000-0000-0000-000000002352,Synthetic Dev 9,synth_dev_9@devalign.research,00000000-0000-0000-0000-0000000138aa,Synthetic Task 16,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,14.3,UNAVAILABLE,0.0,94.7,6,0.0,2.0,0,AVAILABLE,0,59.4,MEDIUM,2,CRITICAL,4,TODO,2,1,0.5,71.8,16.9,-54.9,-55.0,19.07,0,0
00000000-0000-0000-0000-000000004a62,Synthetic Dev 19,synth_dev_19@devalign.research,00000000-0000-0000-0000-000000023692,Synthetic Task 29,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,15.0,UNAVAILABLE,0.0,97.8,7,0.0,2.0,0,AVAILABLE,0,15.2,MEDIUM,2,MEDIUM,2,TODO,3,3,1.0,75.5,47.77,-27.73,-42.7,62.09,0,0
00000000-0000-0000-0000-000000005dea,Synthetic Dev 24,synth_dev_24@devalign.research,00000000-0000-0000-0000-00000000aff2,Synthetic Task 9,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,13.0,AVAILABLE,1.0,97.0,3,28.0,40.0,1,AVAILABLE,0,34.8,LOW,1,HIGH,3,TODO,3,0,0.0,69.47,0.0,-69.47,-82.0,0.0,1,0
00000000-0000-0000-0000-000000005dea,Synthetic Dev 24,synth_dev_24@devalign.research,00000000-0000-0000-0000-00000002230a,Synthetic Task 28,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,13.0,AVAILABLE,1.0,97.0,3,28.0,40.0,1,AVAILABLE,0,45.0,LOW,1,HIGH,3,TODO,1,0,0.0,63.1,0.0,-63.1,-63.1,0.0,1,0
00000000-0000-0000-0000-00000000ac0a,Synthetic Dev 44,synth_dev_44@devalign.research,00000000-0000-0000-0000-00000000fe12,Synthetic Task 13,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,0.6,UNAVAILABLE,0.0,95.8,6,0.0,2.0,0,AVAILABLE,0,52.4,HIGH,3,MEDIUM,2,TODO,3,2,0.6667,68.67,43.17,-25.5,-61.9,60.08,0,0
00000000-0000-0000-0000-000000002b22,Synthetic Dev 11,synth_dev_11@devalign.research,00000000-0000-0000-0000-000000014c32,Synthetic Task 17,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,14.9,PARTIAL,0.5,82.9,6,169.5,20.0,3,OVERLOADED,3,53.0,MEDIUM,2,LOW,1,TODO,4,3,0.75,69.43,36.77,-32.65,-76.2,53.68,0,0
00000000-0000-0000-0000-000000009882,Synthetic Dev 39,synth_dev_39@devalign.research,00000000-0000-0000-0000-000000017342,Synthetic Task 19,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,14.3,AVAILABLE,1.0,63.6,4,0.0,40.0,0,AVAILABLE,0,17.1,HIGH,3,LOW,1,TODO,3,1,0.3333,82.57,15.57,-67.0,-89.1,19.36,0,0
00000000-0000-0000-0000-0000000069a2,Synthetic Dev 27,synth_dev_27@devalign.research,00000000-0000-0000-0000-000000014c32,Synthetic Task 17,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,6.8,UNAVAILABLE,0.0,86.3,7,805.0,2.0,2,OVERLOADED,3,53.0,MEDIUM,2,LOW,1,TODO,4,3,0.75,69.43,46.12,-23.3,-66.4,59.26,0,0
00000000-0000-0000-0000-000000002b22,Synthetic Dev 11,synth_dev_11@devalign.research,00000000-0000-0000-0000-000000012522,Synthetic Task 15,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,14.9,PARTIAL,0.5,82.9,6,169.5,20.0,3,OVERLOADED,3,36.0,LOW,1,MEDIUM,2,TODO,2,2,1.0,65.8,39.75,-26.05,-34.3,60.91,0,0
00000000-0000-0000-0000-000000006d8a,Synthetic Dev 28,synth_dev_28@devalign.research,00000000-0000-0000-0000-00000001d4ea,Synthetic Task 24,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,13.9,UNAVAILABLE,0.0,81.8,5,0.0,2.0,0,AVAILABLE,0,29.6,MEDIUM,2,HIGH,3,TODO,3,2,0.6667,61.33,32.37,-28.97,-64.4,55.03,0,0
00000000-0000-0000-0000-000000006d8a,Synthetic Dev 28,synth_dev_28@devalign.research,00000000-0000-0000-0000-000000020f82,Synthetic Task 27,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,13.9,UNAVAILABLE,0.0,81.8,5,0.0,2.0,0,AVAILABLE,0,39.2,HIGH,3,MEDIUM,2,TODO,1,1,1.0,81.5,66.0,-15.5,-15.5,80.98,0,0
00000000-0000-0000-0000-000000001f6a,Synthetic Dev 8,synth_dev_8@devalign.research,00000000-0000-0000-0000-000000024a1a,Synthetic Task 30,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,7.1,AVAILABLE,1.0,96.0,4,59.0,40.0,2,BALANCED,1,45.8,MEDIUM,2,HIGH,3,TODO,3,1,0.3333,76.23,23.2,-53.03,-88.7,33.33,0,0
00000000-0000-0000-0000-000000002b22,Synthetic Dev 11,synth_dev_11@devalign.research,00000000-0000-0000-0000-00000001fbfa,Synthetic Task 26,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,14.9,PARTIAL,0.5,82.9,6,169.5,20.0,3,OVERLOADED,3,16.3,LOW,1,HIGH,3,TODO,2,0,0.0,77.95,0.0,-77.95,-78.8,0.0,0,0
00000000-0000-0000-0000-00000000b7c2,Synthetic Dev 47,synth_dev_47@devalign.research,00000000-0000-0000-0000-000000014c32,Synthetic Task 17,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,4.5,AVAILABLE,1.0,96.9,4,70.5,40.0,4,BALANCED,1,53.0,MEDIUM,2,LOW,1,TODO,4,3,0.75,69.43,40.42,-29.0,-66.4,58.45,0,0
00000000-0000-0000-0000-000000002f0a,Synthetic Dev 12,synth_dev_12@devalign.research,00000000-0000-0000-0000-00000000d702,Synthetic Task 11,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,13.0,AVAILABLE,1.0,58.0,6,17.2,40.0,1,AVAILABLE,0,29.8,LOW,1,LOW,1,TODO,1,1,1.0,69.9,82.5,12.6,12.6,100.0,0,1
00000000-0000-0000-0000-0000000065ba,Synthetic Dev 26,synth_dev_26@devalign.research,00000000-0000-0000-0000-00000001adda,Synthetic Task 22,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,9.8,PARTIAL,0.5,72.2,3,146.5,20.0,4,OVERLOADED,3,31.9,HIGH,3,MEDIUM,2,TODO,2,0,0.0,71.95,0.0,-71.95,-75.5,0.0,0,0
00000000-0000-0000-0000-00000000b7c2,Synthetic Dev 47,synth_dev_47@devalign.research,00000000-0000-0000-0000-000000004e4a,Synthetic Task 4,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,4.5,AVAILABLE,1.0,96.9,4,70.5,40.0,4,BALANCED,1,37.8,HIGH,3,HIGH,3,TODO,1,1,1.0,59.2,61.1,1.9,1.9,100.0,0,1
00000000-0000-0000-0000-000000007942,Synthetic Dev 31,synth_dev_31@devalign.research,00000000-0000-0000-0000-0000000088e2,Synthetic Task 7,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,2.6,AVAILABLE,1.0,57.0,3,69.5,40.0,3,BALANCED,1,20.1,HIGH,3,CRITICAL,4,TODO,4,1,0.25,70.12,19.18,-50.95,-66.2,21.59,0,0
00000000-0000-0000-0000-000000001f6a,Synthetic Dev 8,synth_dev_8@devalign.research,00000000-0000-0000-0000-0000000061d2,Synthetic Task 5,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,7.1,AVAILABLE,1.0,96.0,4,59.0,40.0,2,BALANCED,1,60.0,HIGH,3,LOW,1,TODO,3,0,0.0,77.17,0.0,-77.17,-86.6,0.0,0,0
00000000-0000-0000-0000-000000005dea,Synthetic Dev 24,synth_dev_24@devalign.research,00000000-0000-0000-0000-000000023692,Synthetic Task 29,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,13.0,AVAILABLE,1.0,97.0,3,28.0,40.0,1,AVAILABLE,0,15.2,MEDIUM,2,MEDIUM,2,TODO,3,0,0.0,75.5,0.0,-75.5,-83.2,0.0,0,0
00000000-0000-0000-0000-0000000032f2,Synthetic Dev 13,synth_dev_13@devalign.research,00000000-0000-0000-0000-00000001c162,Synthetic Task 23,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,6.5,PARTIAL,0.5,92.1,3,0.0,20.0,0,AVAILABLE,0,54.3,HIGH,3,LOW,1,TODO,4,1,0.25,70.15,20.5,-49.65,-73.5,25.0,0,0
00000000-0000-0000-0000-000000002b22,Synthetic Dev 11,synth_dev_11@devalign.research,00000000-0000-0000-0000-00000000755a,Synthetic Task 6,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,14.9,PARTIAL,0.5,82.9,6,169.5,20.0,3,OVERLOADED,3,39.5,LOW,1,CRITICAL,4,TODO,4,2,0.5,71.9,28.3,-43.6,-84.3,42.8,0,0
00000000-0000-0000-0000-000000006d8a,Synthetic Dev 28,synth_dev_28@devalign.research,00000000-0000-0000-0000-00000000273a,Synthetic Task 2,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,13.9,UNAVAILABLE,0.0,81.8,5,0.0,2.0,0,AVAILABLE,0,54.9,HIGH,3,MEDIUM,2,TODO,2,0,0.0,59.45,0.0,-59.45,-62.3,0.0,0,0
00000000-0000-0000-0000-00000000ac0a,Synthetic Dev 44,synth_dev_44@devalign.research,00000000-0000-0000-0000-000000017342,Synthetic Task 19,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,0.6,UNAVAILABLE,0.0,95.8,6,0.0,2.0,0,AVAILABLE,0,17.1,HIGH,3,LOW,1,TODO,3,2,0.6667,82.57,40.77,-41.8,-80.4,49.57,0,0
00000000-0000-0000-0000-000000000be2,Synthetic Dev 3,synth_dev_3@devalign.research,00000000-0000-0000-0000-000000017342,Synthetic Task 19,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,9.3,PARTIAL,0.5,89.7,6,131.5,20.0,3,OVERLOADED,3,17.1,HIGH,3,LOW,1,TODO,3,2,0.6667,82.57,40.7,-41.87,-89.1,48.04,0,0
00000000-0000-0000-0000-00000000467a,Synthetic Dev 18,synth_dev_18@devalign.research,00000000-0000-0000-0000-00000001d4ea,Synthetic Task 24,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,4.1,UNAVAILABLE,0.0,80.6,7,1115.0,2.0,4,OVERLOADED,3,29.6,MEDIUM,2,HIGH,3,TODO,3,2,0.6667,61.33,40.47,-20.87,-54.3,49.17,0,0
00000000-0000-0000-0000-00000000179a,Synthetic Dev 6,synth_dev_6@devalign.research,00000000-0000-0000-0000-00000000ea8a,Synthetic Task 12,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,7.2,UNAVAILABLE,0.0,66.4,7,510.0,2.0,1,OVERLOADED,3,32.5,HIGH,3,HIGH,3,TODO,3,2,0.6667,65.7,23.4,-42.3,-72.1,37.42,1,0
00000000-0000-0000-0000-00000000b3da,Synthetic Dev 46,synth_dev_46@devalign.research,00000000-0000-0000-0000-00000001adda,Synthetic Task 22,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,4.5,PARTIAL,0.5,80.4,3,183.5,20.0,4,OVERLOADED,3,31.9,HIGH,3,MEDIUM,2,TODO,2,1,0.5,71.95,26.75,-45.2,-68.4,35.43,0,0
00000000-0000-0000-0000-0000000061d2,Synthetic Dev 25,synth_dev_25@devalign.research,00000000-0000-0000-0000-00000001fbfa,Synthetic Task 26,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,2.8,PARTIAL,0.5,85.2,6,166.5,20.0,3,OVERLOADED,3,16.3,LOW,1,HIGH,3,TODO,2,1,0.5,77.95,36.45,-41.5,-78.8,47.28,0,0
00000000-0000-0000-0000-00000000755a,Synthetic Dev 30,synth_dev_30@devalign.research,00000000-0000-0000-0000-000000023692,Synthetic Task 29,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,6.9,PARTIAL,0.5,84.1,4,166.0,20.0,4,OVERLOADED,3,15.2,MEDIUM,2,MEDIUM,2,TODO,3,1,0.3333,75.5,26.27,-49.23,-83.2,31.65,0,0
00000000-0000-0000-0000-0000000007fa,Synthetic Dev 2,synth_dev_2@devalign.research,00000000-0000-0000-0000-000000020f82,Synthetic Task 27,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,0.9,UNAVAILABLE,0.0,63.6,6,1585.0,2.0,4,OVERLOADED,3,39.2,HIGH,3,MEDIUM,2,TODO,1,1,1.0,81.5,40.1,-41.4,-41.4,49.2,0,0
00000000-0000-0000-0000-00000000467a,Synthetic Dev 18,synth_dev_18@devalign.research,00000000-0000-0000-0000-000000024a1a,Synthetic Task 30,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,4.1,UNAVAILABLE,0.0,80.6,7,1115.0,2.0,4,OVERLOADED,3,45.8,MEDIUM,2,HIGH,3,TODO,3,3,1.0,76.23,56.1,-20.13,-58.1,63.51,0,0
00000000-0000-0000-0000-00000000179a,Synthetic Dev 6,synth_dev_6@devalign.research,00000000-0000-0000-0000-0000000138aa,Synthetic Task 16,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,7.2,UNAVAILABLE,0.0,66.4,7,510.0,2.0,1,OVERLOADED,3,59.4,MEDIUM,2,CRITICAL,4,TODO,2,0,0.0,71.8,0.0,-71.8,-88.6,0.0,0,0
00000000-0000-0000-0000-00000000c37a,Synthetic Dev 50,synth_dev_50@devalign.research,00000000-0000-0000-0000-0000000061d2,Synthetic Task 5,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,1.7,UNAVAILABLE,0.0,65.3,3,1105.0,2.0,4,OVERLOADED,3,60.0,HIGH,3,LOW,1,TODO,3,0,0.0,77.17,0.0,-77.17,-86.6,0.0,0,0
00000000-0000-0000-0000-000000004a62,Synthetic Dev 19,synth_dev_19@devalign.research,00000000-0000-0000-0000-00000000273a,Synthetic Task 2,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,15.0,UNAVAILABLE,0.0,97.8,7,0.0,2.0,0,AVAILABLE,0,54.9,HIGH,3,MEDIUM,2,TODO,2,2,1.0,59.45,82.0,22.55,7.5,100.0,0,0
00000000-0000-0000-0000-00000000a052,Synthetic Dev 41,synth_dev_41@devalign.research,00000000-0000-0000-0000-00000000fe12,Synthetic Task 13,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,1.6,AVAILABLE,1.0,84.7,5,14.3,40.0,1,AVAILABLE,0,52.4,HIGH,3,MEDIUM,2,TODO,3,1,0.3333,68.67,28.4,-40.27,-82.8,33.33,0,0
00000000-0000-0000-0000-00000000bf92,Synthetic Dev 49,synth_dev_49@devalign.research,00000000-0000-0000-0000-0000000061d2,Synthetic Task 5,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,2.2,AVAILABLE,1.0,87.9,7,91.8,40.0,4,HIGH,2,60.0,HIGH,3,LOW,1,TODO,3,2,0.6667,77.17,40.53,-36.63,-76.1,50.08,0,0
00000000-0000-0000-0000-0000000084fa,Synthetic Dev 34,synth_dev_34@devalign.research,00000000-0000-0000-0000-000000012522,Synthetic Task 15,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,7.5,UNAVAILABLE,0.0,65.3,5,830.0,2.0,3,OVERLOADED,3,36.0,LOW,1,MEDIUM,2,TODO,2,0,0.0,65.8,0.0,-65.8,-68.9,0.0,0,0
00000000-0000-0000-0000-000000001b82,Synthetic Dev 7,synth_dev_7@devalign.research,00000000-0000-0000-0000-000000024a1a,Synthetic Task 30,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,9.1,PARTIAL,0.5,75.1,3,118.0,20.0,2,OVERLOADED,3,45.8,MEDIUM,2,HIGH,3,TODO,3,1,0.3333,76.23,26.67,-49.57,-88.7,33.33,0,0
00000000-0000-0000-0000-00000000755a,Synthetic Dev 30,synth_dev_30@devalign.research,00000000-0000-0000-0000-0000000088e2,Synthetic Task 7,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,6.9,PARTIAL,0.5,84.1,4,166.0,20.0,4,OVERLOADED,3,20.1,HIGH,3,CRITICAL,4,TODO,4,1,0.25,70.12,11.15,-58.98,-88.8,17.73,0,0
00000000-0000-0000-0000-000000001f6a,Synthetic Dev 8,synth_dev_8@devalign.research,00000000-0000-0000-0000-00000001119a,Synthetic Task 14,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,7.1,AVAILABLE,1.0,96.0,4,59.0,40.0,2,BALANCED,1,52.5,HIGH,3,CRITICAL,4,TODO,4,1,0.25,68.72,17.88,-50.85,-71.7,24.79,0,0
00000000-0000-0000-0000-000000007172,Synthetic Dev 29,synth_dev_29@devalign.research,00000000-0000-0000-0000-0000000013b2,Synthetic Task 1,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,13.6,UNAVAILABLE,0.0,81.5,3,785.0,2.0,2,OVERLOADED,3,8.0,HIGH,3,CRITICAL,4,TODO,2,2,1.0,69.4,65.25,-4.15,-9.1,93.21,0,0
00000000-0000-0000-0000-00000000561a,Synthetic Dev 22,synth_dev_22@devalign.research,00000000-0000-0000-0000-00000002230a,Synthetic Task 28,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,2.8,PARTIAL,0.5,74.0,3,134.0,20.0,3,OVERLOADED,3,45.0,LOW,1,HIGH,3,TODO,1,0,0.0,63.1,0.0,-63.1,-63.1,0.0,0,0
00000000-0000-0000-0000-000000003eaa,Synthetic Dev 16,synth_dev_16@devalign.research,00000000-0000-0000-0000-000000024a1a,Synthetic Task 30,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,10.1,UNAVAILABLE,0.0,75.9,3,355.0,2.0,1,OVERLOADED,3,45.8,MEDIUM,2,HIGH,3,TODO,3,1,0.3333,76.23,26.2,-50.03,-88.7,31.04,0,0
00000000-0000-0000-0000-0000000061d2,Synthetic Dev 25,synth_dev_25@devalign.research,00000000-0000-0000-0000-0000000186ca,Synthetic Task 20,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,2.8,PARTIAL,0.5,85.2,6,166.5,20.0,3,OVERLOADED,3,13.3,LOW,1,CRITICAL,4,TODO,3,1,0.3333,69.5,24.3,-45.2,-81.8,33.33,0,0
00000000-0000-0000-0000-000000006d8a,Synthetic Dev 28,synth_dev_28@devalign.research,00000000-0000-0000-0000-000000015fba,Synthetic Task 18,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,13.9,UNAVAILABLE,0.0,81.8,5,0.0,2.0,0,AVAILABLE,0,23.0,MEDIUM,2,HIGH,3,TODO,4,2,0.5,75.42,28.93,-46.5,-85.5,40.29,0,0
00000000-0000-0000-0000-000000004a62,Synthetic Dev 19,synth_dev_19@devalign.research,00000000-0000-0000-0000-00000002230a,Synthetic Task 28,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,15.0,UNAVAILABLE,0.0,97.8,7,0.0,2.0,0,AVAILABLE,0,45.0,LOW,1,HIGH,3,TODO,1,1,1.0,63.1,40.3,-22.8,-22.8,63.87,0,0
00000000-0000-0000-0000-00000000755a,Synthetic Dev 30,synth_dev_30@devalign.research,00000000-0000-0000-0000-00000002230a,Synthetic Task 28,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,6.9,PARTIAL,0.5,84.1,4,166.0,20.0,4,OVERLOADED,3,45.0,LOW,1,HIGH,3,TODO,1,1,1.0,63.1,78.8,15.7,15.7,100.0,0,0
00000000-0000-0000-0000-000000002352,Synthetic Dev 9,synth_dev_9@devalign.research,00000000-0000-0000-0000-000000014c32,Synthetic Task 17,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,14.3,UNAVAILABLE,0.0,94.7,6,0.0,2.0,0,AVAILABLE,0,53.0,MEDIUM,2,LOW,1,TODO,4,3,0.75,69.43,38.85,-30.58,-76.2,53.03,0,0
00000000-0000-0000-0000-00000000a822,Synthetic Dev 43,synth_dev_43@devalign.research,00000000-0000-0000-0000-000000023692,Synthetic Task 29,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,13.3,PARTIAL,0.5,65.5,6,135.0,20.0,3,OVERLOADED,3,15.2,MEDIUM,2,MEDIUM,2,TODO,3,0,0.0,75.5,0.0,-75.5,-83.2,0.0,0,0
00000000-0000-0000-0000-000000005232,Synthetic Dev 21,synth_dev_21@devalign.research,00000000-0000-0000-0000-000000009c6a,Synthetic Task 8,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,9.7,UNAVAILABLE,0.0,66.4,3,1015.0,2.0,3,OVERLOADED,3,40.8,HIGH,3,LOW,1,TODO,4,2,0.5,75.05,22.55,-52.5,-80.3,32.01,0,0
00000000-0000-0000-0000-00000000179a,Synthetic Dev 6,synth_dev_6@devalign.research,00000000-0000-0000-0000-00000000d702,Synthetic Task 11,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,7.2,UNAVAILABLE,0.0,66.4,7,510.0,2.0,1,OVERLOADED,3,29.8,LOW,1,LOW,1,TODO,1,1,1.0,69.9,70.8,0.9,0.9,100.0,0,0
00000000-0000-0000-0000-00000000a43a,Synthetic Dev 42,synth_dev_42@devalign.research,00000000-0000-0000-0000-00000000d702,Synthetic Task 11,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,2.0,PARTIAL,0.5,96.3,6,149.5,20.0,3,OVERLOADED,3,29.8,LOW,1,LOW,1,TODO,1,1,1.0,69.9,60.2,-9.7,-9.7,86.12,0,0
00000000-0000-0000-0000-000000009c6a,Synthetic Dev 40,synth_dev_40@devalign.research,00000000-0000-0000-0000-0000000088e2,Synthetic Task 7,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,9.3,UNAVAILABLE,0.0,87.2,4,0.0,2.0,0,AVAILABLE,0,20.1,HIGH,3,CRITICAL,4,TODO,4,1,0.25,70.12,13.6,-56.52,-88.8,21.62,0,0
00000000-0000-0000-0000-000000005dea,Synthetic Dev 24,synth_dev_24@devalign.research,00000000-0000-0000-0000-000000020f82,Synthetic Task 27,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,13.0,AVAILABLE,1.0,97.0,3,28.0,40.0,1,AVAILABLE,0,39.2,HIGH,3,MEDIUM,2,TODO,1,0,0.0,81.5,0.0,-81.5,-81.5,0.0,0,0
00000000-0000-0000-0000-0000000036da,Synthetic Dev 14,synth_dev_14@devalign.research,00000000-0000-0000-0000-000000024a1a,Synthetic Task 30,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,7.0,UNAVAILABLE,0.0,73.1,3,825.0,2.0,2,OVERLOADED,3,45.8,MEDIUM,2,HIGH,3,TODO,3,2,0.6667,76.23,39.2,-37.03,-84.4,45.85,0,0
00000000-0000-0000-0000-00000000b3da,Synthetic Dev 46,synth_dev_46@devalign.research,00000000-0000-0000-0000-000000012522,Synthetic Task 15,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,4.5,PARTIAL,0.5,80.4,3,183.5,20.0,4,OVERLOADED,3,36.0,LOW,1,MEDIUM,2,TODO,2,0,0.0,65.8,0.0,-65.8,-68.9,0.0,1,0
00000000-0000-0000-0000-00000000561a,Synthetic Dev 22,synth_dev_22@devalign.research,00000000-0000-0000-0000-000000012522,Synthetic Task 15,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,2.8,PARTIAL,0.5,74.0,3,134.0,20.0,3,OVERLOADED,3,36.0,LOW,1,MEDIUM,2,TODO,2,1,0.5,65.8,19.8,-46.0,-62.7,28.74,0,0
00000000-0000-0000-0000-000000009882,Synthetic Dev 39,synth_dev_39@devalign.research,00000000-0000-0000-0000-0000000013b2,Synthetic Task 1,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,14.3,AVAILABLE,1.0,63.6,4,0.0,40.0,0,AVAILABLE,0,8.0,HIGH,3,CRITICAL,4,TODO,2,1,0.5,69.4,27.0,-42.4,-71.8,40.3,0,0
00000000-0000-0000-0000-000000004a62,Synthetic Dev 19,synth_dev_19@devalign.research,00000000-0000-0000-0000-000000017342,Synthetic Task 19,00000000-0000-0000-0000-00000000c37a,Synthetic Project 5,15.0,UNAVAILABLE,0.0,97.8,7,0.0,2.0,0,AVAILABLE,0,17.1,HIGH,3,LOW,1,TODO,3,1,0.3333,82.57,31.4,-51.17,-89.1,33.33,0,0
00000000-0000-0000-0000-0000000069a2,Synthetic Dev 27,synth_dev_27@devalign.research,00000000-0000-0000-0000-0000000013b2,Synthetic Task 1,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,6.8,UNAVAILABLE,0.0,86.3,7,805.0,2.0,2,OVERLOADED,3,8.0,HIGH,3,CRITICAL,4,TODO,2,1,0.5,69.4,37.3,-32.1,-67.0,50.0,0,0
00000000-0000-0000-0000-00000000bbaa,Synthetic Dev 48,synth_dev_48@devalign.research,00000000-0000-0000-0000-00000000c37a,Synthetic Task 10,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,14.1,PARTIAL,0.5,75.5,3,0.0,20.0,0,AVAILABLE,0,21.4,HIGH,3,MEDIUM,2,TODO,1,0,0.0,66.3,0.0,-66.3,-66.3,0.0,0,0
00000000-0000-0000-0000-000000008cca,Synthetic Dev 36,synth_dev_36@devalign.research,00000000-0000-0000-0000-00000001c162,Synthetic Task 23,00000000-0000-0000-0000-000000009c6a,Synthetic Project 4,13.5,UNAVAILABLE,0.0,76.0,3,805.0,2.0,2,OVERLOADED,3,54.3,HIGH,3,LOW,1,TODO,4,0,0.0,70.15,0.0,-70.15,-75.6,0.0,0,0
00000000-0000-0000-0000-000000005dea,Synthetic Dev 24,synth_dev_24@devalign.research,00000000-0000-0000-0000-00000001adda,Synthetic Task 22,00000000-0000-0000-0000-00000000755a,Synthetic Project 3,13.0,AVAILABLE,1.0,97.0,3,28.0,40.0,1,AVAILABLE,0,31.9,HIGH,3,MEDIUM,2,TODO,2,0,0.0,71.95,0.0,-71.95,-75.5,0.0,0,0
00000000-0000-0000-0000-0000000013b2,Synthetic Dev 5,synth_dev_5@devalign.research,00000000-0000-0000-0000-000000012522,Synthetic Task 15,00000000-0000-0000-0000-00000000273a,Synthetic Project 1,4.0,UNAVAILABLE,0.0,74.9,7,1195.0,2.0,2,OVERLOADED,3,36.0,LOW,1,MEDIUM,2,TODO,2,1,0.5,65.8,45.65,-20.15,-62.7,50.0,0,0
00000000-0000-0000-0000-0000000032f2,Synthetic Dev 13,synth_dev_13@devalign.research,00000000-0000-0000-0000-00000000d702,Synthetic Task 11,00000000-0000-0000-0000-000000004e4a,Synthetic Project 2,6.5,PARTIAL,0.5,92.1,3,0.0,20.0,0,AVAILABLE,0,29.8,LOW,1,LOW,1,TODO,1,0,0.0,69.9,0.0,-69.9,-69.9,0.0,0,0
